run_no,time_s,rss,vms_kb,pfaults,pageins,cpu_pct,uss,swap
1,4.310915946960449,1614823424,3771904000,None,None,96.2,1607512064,0
1,4.4263691902160645,1722064896,4333654016,None,None,104.0,1695842304,0
1,4.545936584472656,1704239104,3968139264,None,None,91.9,1695862784,0
1,4.681199073791504,2004189184,4443004928,None,None,110.9,1979961344,0
1,4.792383670806885,1828085760,4077494272,None,None,116.9,1819508736,0
1,4.915643692016602,2203312128,4609961984,None,None,97.4,2179043328,0
1,5.027489423751831,1915604992,4190179328,None,None,116.1,1907286016,0
1,5.151321649551392,2376585216,4719239168,None,None,97.0,2352414720,0
1,5.263591527938843,2050580480,4366569472,None,None,142.4,2042261504,0
1,5.381498098373413,2151940096,5015248896,None,None,84.8,2136281088,0
1,5.506683111190796,2711879680,5015248896,None,None,103.8,2685734912,0
1,5.620010852813721,2212605952,4538769408,None,None,123.6,2195382272,0
1,5.745431184768677,2772119552,5156343808,None,None,95.7,2746077184,0
1,5.861818075180054,2312978432,4651360256,None,None,120.3,2304987136,0
1,5.987666130065918,2872918016,5294956544,None,None,87.4,2846998528,0
1,6.100513696670532,2431934464,4828377088,None,None,132.8,2423750656,0
1,6.227120637893677,2666283008,5574455296,None,None,102.7,2640351232,0
1,6.351596117019653,2517393408,5523214336,None,None,96.4,3205165056,0
1,6.478701829910278,2735497216,5682401280,None,None,110.1,2709495808,0
1,6.605427026748657,3280756736,5682401280,None,None,102.6,3256852480,0
1,6.7192840576171875,2681987072,5138558976,None,None,131.7,2672914432,0
1,6.8472230434417725,3039182848,5958426624,None,None,93.8,3013050368,0
1,6.964425802230835,2753966080,5189042176,None,None,102.4,3465605120,0
1,7.07869291305542,2843357184,5340037120,None,None,131.3,2834956288,0
1,7.207497835159302,3151220736,6219468800,None,None,93.2,3127095296,0
1,7.335941791534424,3723743232,6219468800,None,None,109.0,3697520640,0
1,7.45053243637085,3016351744,5546057728,None,None,130.8,3007963136,0
1,7.579831600189209,3310342144,6475550720,None,None,100.6,3286175744,0
1,7.710052728652954,3882864640,6475550720,None,None,92.2,3858698240,0
1,7.829909801483154,3146645504,6584197120,None,None,116.8,3130781696,0
1,7.959239959716797,3723362304,6584197120,None,None,100.5,3697012736,0
1,8.075364112854004,3191746560,5858242560,None,None,120.6,3179081728,0
1,8.190571546554565,3263049728,5858242560,None,None,121.5,3254644736,0
1,8.320568799972534,3728769024,6869245952,None,None,100.0,3704582144,0
1,8.451571941375732,3328217088,6814072832,None,None,99.2,4276641792,0
